Dyad,Cov,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_BodyOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_BodyOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_BodyOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_BodyOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_BodyOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,S_BodyOnly_Min,H_NoSpeak_Overall_Time,H_Typing_Overall_Time,H_Speaking_Overall_Time,H_SSS_Overall_Time,H_Hovering_Overall_Time,H_NoSpeak_Mean,H_Typing_Mean,H_Speaking_Mean,H_SSS_Mean,H_Hovering_Mean,H_Sound_Mean,H_NoSound_Mean,H_NoSpeak_Median,H_Typing_Median,H_Speaking_Median,H_SSS_Median,H_Hovering_Median,H_Sound_Median,H_NoSound_Median,H_NoSpeak_PopularSD,H_Typing_PopularSD,H_Speaking_PopularSD,H_SSS_PopularSD,H_Hovering_PopularSD,H_Sound_PopularSD,H_NoSound_PopularSD,H_NoSpeak_Frequency,H_Typing_Frequency,H_Speaking_Frequency,H_SSS_Frequency,H_Hovering_Frequency,H_Sound_Frequency,H_NoSound_Frequency,H_NoSpeak_Max,H_Typing_Max,H_Speaking_Max,H_SSS_Max,H_Hovering_Max,H_Sound_Max,H_NoSound_Max,H_NoSpeak_Min,H_Typing_Min,H_Speaking_Min,H_SSS_Min,H_Hovering_Min,H_Sound_Min,H_NoSound_Min,S_NoSpeak_Overall_Time,S_Typing_Overall_Time,S_Speaking_Overall_Time,S_SSS_Overall_Time,S_Hovering_Overall_Time,S_NoSpeak_Mean,S_Typing_Mean,S_Speaking_Mean,S_SSS_Mean,S_Hovering_Mean,S_Sound_Mean,S_NoSound_Mean,S_NoSpeak_Median,S_Typing_Median,S_Speaking_Median,S_SSS_Median,S_Hovering_Median,S_Sound_Median,S_NoSound_Median,S_NoSpeak_PopularSD,S_Typing_PopularSD,S_Speaking_PopularSD,S_SSS_PopularSD,S_Hovering_PopularSD,S_Sound_PopularSD,S_NoSound_PopularSD,S_NoSpeak_Frequency,S_Typing_Frequency,S_Speaking_Frequency,S_SSS_Frequency,S_Hovering_Frequency,S_Sound_Frequency,S_NoSound_Frequency,S_NoSpeak_Max,S_Typing_Max,S_Speaking_Max,S_SSS_Max,S_Hovering_Max,S_Sound_Max,S_NoSound_Max,S_NoSpeak_Min,S_Typing_Min,S_Speaking_Min,S_SSS_Min,S_Hovering_Min,S_Sound_Min,S_NoSound_Min
70,1,764.0,1619.0,1618.0,4999.0,33.217391304347828,59.962962962962962,33.708333333333336,70.408450704225359,56.352112676056336,53.065573770491802,143.84782608695653,25.0,52.0,28.5,47.0,43.0,39.0,109.5,24.555096029557571,39.102412051661055,23.222616789577259,65.552597409844466,46.310069051304595,43.084693129321892,123.03427719476926,23.0,27.0,48.0,71.0,71.0,61.0,46.0,98.0,161.0,105.0,363.0,218.0,182.0,512.0,6.0,8.0,8.0,7.0,8.0,8.0,7.0,3575.0,4065.0,1360.0,0.0,0.0,162.5,184.77272727272728,64.761904761904759,0.0,0.0,64.761904761904759,347.27272727272725,152.5,142.0,58.0,0.0,0.0,58.0,281.0,115.28610655077378,148.66800469446918,32.381512600195869,0.0,0.0,32.381512600195869,226.27742060218949,22.0,22.0,21.0,0.0,0.0,21.0,22.0,500.0,591.0,149.0,0.0,0.0,149.0,902.0,31.0,27.0,32.0,0.0,0.0,32.0,61.0,6423.0,0.0,2577.0,0.0,0.0,291.95454545454544,0.0,122.71428571428571,0.0,0.0,122.71428571428571,291.95454545454544,201.5,0.0,95.0,0.0,0.0,95.0,201.5,229.20306147263776,0.0,101.79865414824775,0.0,0.0,101.79865414824775,229.20306147263776,22.0,0.0,21.0,0.0,0.0,21.0,22.0,782.0,0.0,448.0,0.0,0.0,448.0,782.0,7.0,0.0,22.0,0.0,0.0,22.0,7.0
70,2,512.0,276.0,5381.0,2831.0,46.545454545454547,55.200000000000003,88.213114754098356,47.18333333333333,102.81666666666666,92.73770491803279,483.05882352941177,30.0,54.0,60.0,39.5,71.5,62.0,210.0,33.098650443137785,41.844473948181019,87.584547397114079,37.931733270296114,94.684826603257235,92.283401992217364,562.28310543483292,11.0,5.0,61.0,60.0,60.0,61.0,17.0,104.0,130.0,501.0,203.0,501.0,501.0,1639.0,14.0,5.0,9.0,4.0,5.0,5.0,4.0,365.0,7786.0,394.0,0.0,455.0,121.66666666666667,865.11111111111109,49.25,0.0,151.66666666666666,49.25,956.22222222222217,122.0,752.0,45.0,0.0,99.0,45.0,752.0,14.290634073484011,685.75124165552825,16.414551471179468,0.0,81.655101221880528,16.414551471179468,669.37811566288531,3.0,9.0,8.0,0.0,3.0,8.0,9.0,139.0,2269.0,80.0,0.0,267.0,80.0,2269.0,104.0,170.0,31.0,0.0,89.0,31.0,290.0,7594.0,0.0,1406.0,0.0,0.0,632.83333333333337,0.0,127.81818181818181,0.0,0.0,127.81818181818181,632.83333333333337,320.5,0.0,91.0,0.0,0.0,91.0,320.5,694.73314221281316,0.0,94.894025275872096,0.0,0.0,94.894025275872096,694.73314221281316,12.0,0.0,11.0,0.0,0.0,11.0,12.0,2309.0,0.0,370.0,0.0,0.0,370.0,2309.0,33.0,0.0,37.0,0.0,0.0,37.0,33.0
71,1,212.0,966.0,1463.0,6359.0,30.285714285714285,40.25,22.166666666666668,75.702380952380949,31.44047619047619,29.621951219512194,260.73333333333335,20.0,27.5,18.0,46.0,21.0,20.0,233.0,21.116779284420691,31.576956260327982,19.343453464135919,68.012390286081725,31.206436756081875,29.381693422739684,180.26960056784085,7.0,24.0,66.0,84.0,84.0,82.0,30.0,64.0,125.0,149.0,313.0,149.0,149.0,727.0,8.0,6.0,6.0,9.0,6.0,6.0,32.0,2224.0,5169.0,1559.0,48.0,0.0,148.26666666666668,323.0625,119.92307692307692,48.0,0.0,114.78571428571429,492.86666666666667,116.0,230.0,94.0,48.0,0.0,91.0,399.0,104.22313669345317,260.83674701573398,58.380003871796774,0.0,0.0,59.227380940416602,314.65894058311596,15.0,16.0,13.0,1.0,0.0,14.0,15.0,492.0,955.0,240.0,48.0,0.0,240.0,1172.0,64.0,47.0,39.0,48.0,0.0,39.0,111.0,6798.0,0.0,2202.0,0.0,0.0,453.19999999999999,0.0,157.28571428571428,0.0,0.0,157.28571428571428,453.19999999999999,342.0,0.0,124.0,0.0,0.0,124.0,342.0,298.34280059466266,0.0,117.99723275897411,0.0,0.0,117.99723275897411,298.34280059466266,15.0,0.0,14.0,0.0,0.0,14.0,15.0,1159.0,0.0,483.0,0.0,0.0,483.0,1159.0,84.0,0.0,36.0,0.0,0.0,36.0,84.0
71,2,256.0,1777.0,2947.0,4020.0,42.666666666666664,55.53125,44.651515151515149,56.619718309859152,70.140845070422529,65.611111111111114,211.12121212121212,35.0,38.0,38.0,42.0,46.0,48.5,168.0,33.199732261303289,44.842073139379941,35.06206290679534,42.61698603271001,77.435533528264543,54.109856248283236,178.14732710907148,6.0,32.0,66.0,71.0,71.0,72.0,33.0,99.0,229.0,226.0,217.0,535.0,252.0,675.0,8.0,11.0,8.0,14.0,9.0,9.0,14.0,1038.0,7412.0,403.0,0.0,147.0,207.59999999999999,1482.4000000000001,100.75,0.0,147.0,100.75,1719.4000000000001,155.0,1365.0,84.5,0.0,147.0,84.5,1492.0,132.23554741445281,548.31180910135424,41.751496979150339,0.0,0.0,41.751496979150339,642.10734305098856,5.0,5.0,4.0,0.0,1.0,4.0,5.0,445.0,2404.0,171.0,0.0,147.0,171.0,2849.0,65.0,762.0,63.0,0.0,147.0,63.0,974.0,7959.0,0.0,1041.0,0.0,0.0,1326.5,0.0,208.19999999999999,0.0,0.0,208.19999999999999,1326.5,1356.5,0.0,158.0,0.0,0.0,158.0,1356.5,777.36322483979995,0.0,134.92427505827112,0.0,0.0,134.92427505827112,777.36322483979995,6.0,0.0,5.0,0.0,0.0,5.0,6.0,2549.0,0.0,439.0,0.0,0.0,439.0,2549.0,42.0,0.0,49.0,0.0,0.0,49.0,42.0
72,1,547.0,1370.0,485.0,6598.0,32.176470588235297,36.05263157894737,28.529411764705884,111.83050847457628,40.711864406779661,39.468085106382979,138.88235294117646,24.0,31.0,28.0,80.0,35.0,32.0,103.0,24.010378378863457,25.428897122452362,12.353221285339604,128.91925636790387,26.563675240574284,26.079135757633868,152.43084540130906,17.0,38.0,17.0,59.0,59.0,47.0,51.0,105.0,164.0,47.0,850.0,164.0,164.0,850.0,6.0,9.0,9.0,2.0,6.0,9.0,2.0,1542.0,5900.0,1464.0,94.0,0.0,110.14285714285714,393.33333333333331,86.117647058823536,31.333333333333332,0.0,103.86666666666666,496.13333333333333,103.0,368.0,81.0,39.0,0.0,87.0,455.0,63.749349736579546,176.36804951262823,29.889762860809594,17.594190960528863,0.0,37.076257751948063,183.89194895070554,14.0,15.0,17.0,3.0,0.0,15.0,15.0,265.0,804.0,162.0,48.0,0.0,182.0,887.0,20.0,138.0,33.0,7.0,0.0,62.0,208.0,8077.0,0.0,923.0,0.0,0.0,673.08333333333337,0.0,83.909090909090907,0.0,0.0,83.909090909090907,673.08333333333337,524.5,0.0,66.0,0.0,0.0,66.0,524.5,493.69937855833774,0.0,65.036289933117061,0.0,0.0,65.036289933117061,493.69937855833774,12.0,0.0,11.0,0.0,0.0,11.0,12.0,1832.0,0.0,217.0,0.0,0.0,217.0,1832.0,11.0,0.0,21.0,0.0,0.0,21.0,11.0
72,2,2320.0,2418.0,125.0,4137.0,68.235294117647058,65.351351351351354,20.833333333333332,70.118644067796609,83.84482758620689,65.205128205128204,71.033333333333331,57.0,57.0,20.0,50.0,60.5,56.0,48.5,48.332828219927535,38.540407869071522,7.6684780468848937,57.921362455228227,73.408117967912546,38.592665363451623,59.351766799499927,34.0,37.0,6.0,59.0,58.0,39.0,60.0,254.0,152.0,33.0,275.0,460.0,152.0,275.0,12.0,13.0,9.0,9.0,18.0,13.0,9.0,178.0,8176.0,363.0,158.0,125.0,35.600000000000001,1022.0,72.599999999999994,52.666666666666664,125.0,74.428571428571431,1059.875,45.0,1085.5,78.0,62.0,125.0,78.0,1173.0,20.460694025374604,500.22569905993436,26.597744265256779,31.721006008987519,0.0,21.888399686051208,492.62547576734192,5.0,8.0,5.0,3.0,1.0,7.0,8.0,60.0,1790.0,106.0,86.0,125.0,106.0,1790.0,7.0,303.0,39.0,10.0,125.0,39.0,310.0,8026.0,0.0,974.0,0.0,0.0,1146.5714285714287,0.0,162.33333333333334,0.0,0.0,162.33333333333334,1146.5714285714287,560.0,0.0,78.5,0.0,0.0,78.5,560.0,1189.3507060748802,0.0,180.97667130200941,0.0,0.0,180.97667130200941,1189.3507060748802,7.0,0.0,6.0,0.0,0.0,6.0,7.0,2979.0,0.0,514.0,0.0,0.0,514.0,2979.0,99.0,0.0,13.0,0.0,0.0,13.0,99.0
73,1,1932.0,37.0,1477.0,5554.0,43.909090909090907,12.333333333333334,46.15625,75.054054054054049,45.946666666666665,44.529411764705884,149.59574468085106,29.5,9.0,34.0,51.5,33.0,32.5,68.0,34.782975316968304,4.7140452079103161,37.076870633017293,58.137044963415185,36.989689854817051,36.568417178599582,166.26058239549144,44.0,3.0,32.0,74.0,75.0,34.0,47.0,138.0,19.0,175.0,243.0,175.0,175.0,603.0,7.0,9.0,11.0,9.0,7.0,9.0,9.0,3089.0,4345.0,1498.0,68.0,0.0,171.61111111111111,217.25,93.625,34.0,0.0,92.117647058823536,413.0,115.5,172.5,79.0,34.0,0.0,76.0,399.0,128.7642716529744,151.20644000835415,43.303976434041253,14.0,0.0,41.686339069914773,266.76102497262309,18.0,20.0,16.0,2.0,0.0,17.0,18.0,499.0,628.0,172.0,48.0,0.0,172.0,1096.0,29.0,31.0,21.0,20.0,0.0,38.0,105.0,6608.0,0.0,2392.0,0.0,0.0,413.0,0.0,159.46666666666667,0.0,0.0,159.46666666666667,413.0,363.0,0.0,120.0,0.0,0.0,120.0,363.0,175.56231087565462,0.0,146.3911958494165,0.0,0.0,146.3911958494165,175.56231087565462,16.0,0.0,15.0,0.0,0.0,15.0,16.0,833.0,0.0,613.0,0.0,0.0,613.0,833.0,118.0,0.0,33.0,0.0,0.0,33.0,118.0
73,2,1174.0,86.0,2756.0,4984.0,31.72972972972973,14.333333333333334,70.666666666666671,75.515151515151516,60.848484848484851,67.666666666666671,180.0,22.0,11.0,38.0,50.0,33.5,34.0,108.0,21.736317409385354,7.8881063774661548,82.535566019260173,67.630735890556863,69.714839606361267,80.93579662055086,207.33054161983009,37.0,6.0,39.0,66.0,66.0,42.0,43.0,93.0,31.0,406.0,326.0,406.0,406.0,1108.0,6.0,8.0,7.0,7.0,6.0,7.0,10.0,1188.0,7410.0,402.0,0.0,0.0,198.0,1482.0,80.400000000000006,0.0,0.0,80.400000000000006,1433.0,185.5,1323.0,76.0,0.0,0.0,76.0,1475.5,39.365805804869112,405.89013291776382,10.518555033843766,0.0,0.0,10.518555033843766,651.3478333425237,6.0,5.0,5.0,0.0,0.0,5.0,6.0,262.0,2107.0,100.0,0.0,0.0,100.0,2298.0,145.0,1006.0,69.0,0.0,0.0,69.0,236.0,8213.0,0.0,787.0,0.0,0.0,1642.5999999999999,0.0,157.40000000000001,0.0,0.0,157.40000000000001,1642.5999999999999,1611.0,0.0,127.0,0.0,0.0,127.0,1611.0,411.9274693438154,0.0,58.595562971952063,0.0,0.0,58.595562971952063,411.9274693438154,5.0,0.0,5.0,0.0,0.0,5.0,5.0,2256.0,0.0,236.0,0.0,0.0,236.0,2256.0,1119.0,0.0,100.0,0.0,0.0,100.0,1119.0
74,1,443.0,208.0,422.0,7927.0,18.458333333333332,34.666666666666664,24.823529411764707,184.34883720930233,25.547619047619047,27.391304347826086,287.89655172413791,17.0,30.5,21.0,69.0,21.0,21.0,150.0,7.2109821722764575,16.152055252780958,17.836628849637567,323.14831239072487,17.948607030381652,17.941303162486332,411.81150231190156,24.0,6.0,17.0,43.0,42.0,23.0,29.0,32.0,67.0,86.0,1900.0,99.0,86.0,1900.0,6.0,19.0,8.0,14.0,6.0,8.0,14.0,676.0,5151.0,1619.0,235.0,1319.0,45.06666666666667,190.77777777777777,73.590909090909093,78.333333333333329,65.950000000000003,74.159999999999997,274.84615384615387,35.0,194.0,69.5,66.0,55.5,68.0,254.0,32.636312427859998,112.99306217093789,35.366469856103038,19.601587237318874,46.372917743010305,33.899474922187217,129.64735967162034,15.0,27.0,22.0,3.0,20.0,25.0,26.0,153.0,504.0,170.0,106.0,175.0,170.0,655.0,15.0,23.0,32.0,63.0,7.0,32.0,56.0,7003.0,0.0,1997.0,0.0,0.0,162.86046511627907,0.0,47.547619047619051,0.0,0.0,47.547619047619051,162.86046511627907,117.0,0.0,34.5,0.0,0.0,34.5,117.0,144.22214476856226,0.0,42.761911390390836,0.0,0.0,42.761911390390836,144.22214476856226,43.0,0.0,42.0,0.0,0.0,42.0,43.0,647.0,0.0,214.0,0.0,0.0,214.0,647.0,14.0,0.0,11.0,0.0,0.0,11.0,14.0
74,2,302.0,583.0,661.0,7454.0,27.454545454545453,44.846153846153847,31.476190476190474,201.45945945945945,41.783783783783782,41.466666666666669,368.86363636363637,20.0,34.0,29.0,78.0,34.0,34.5,206.5,19.537207562465085,22.541743000815021,18.942567452117061,287.06648581014031,27.4395011529149,24.784045046942776,484.42658656249978,11.0,13.0,21.0,37.0,37.0,30.0,22.0,75.0,90.0,82.0,1516.0,109.0,107.0,1726.0,7.0,18.0,6.0,14.0,6.0,6.0,14.0,268.0,8221.0,430.0,45.0,36.0,53.600000000000001,685.08333333333337,47.777777777777779,45.0,36.0,47.5,775.0,41.0,664.5,48.0,45.0,36.0,46.5,702.0,18.746733048720781,454.43526461116795,15.718197364680906,0.0,0.0,14.934858553063032,413.4372547755749,5.0,12.0,9.0,1.0,1.0,10.0,11.0,82.0,1556.0,83.0,45.0,36.0,83.0,1556.0,36.0,41.0,23.0,45.0,36.0,23.0,246.0,7667.0,0.0,1333.0,0.0,0.0,383.35000000000002,0.0,70.15789473684211,0.0,0.0,70.15789473684211,383.35000000000002,212.0,0.0,50.0,0.0,0.0,50.0,212.0,383.40034885221479,0.0,77.513505212348051,0.0,0.0,77.513505212348051,383.40034885221479,20.0,0.0,19.0,0.0,0.0,19.0,20.0,1213.0,0.0,328.0,0.0,0.0,328.0,1213.0,19.0,0.0,8.0,0.0,0.0,8.0,19.0
75,1,1149.0,259.0,1219.0,6373.0,38.299999999999997,21.583333333333332,32.078947368421055,86.121621621621628,35.026666666666664,30.163265306122447,185.17073170731706,29.5,16.5,30.0,61.0,29.0,28.0,99.0,32.101038404803461,13.961007206581558,18.019553091816924,84.538645041652131,26.034834783847241,18.470436321570872,210.44829066971789,30.0,12.0,38.0,74.0,75.0,49.0,41.0,146.0,50.0,107.0,524.0,146.0,116.0,1066.0,8.0,8.0,12.0,8.0,8.0,8.0,11.0,3455.0,2967.0,1355.0,0.0,1223.0,191.94444444444446,148.34999999999999,75.277777777777771,0.0,67.944444444444443,75.277777777777771,402.36842105263156,115.0,109.0,63.0,0.0,47.0,63.0,262.0,178.12432369375617,113.27809805959843,34.468674273502877,0.0,53.768508154270023,34.468674273502877,259.78335316512766,18.0,20.0,18.0,0.0,18.0,18.0,19.0,597.0,448.0,151.0,0.0,238.0,151.0,1016.0,21.0,17.0,38.0,0.0,11.0,38.0,90.0,5208.0,0.0,3792.0,0.0,0.0,248.0,0.0,189.59999999999999,0.0,0.0,189.59999999999999,248.0,239.0,0.0,111.0,0.0,0.0,111.0,239.0,149.04968810369758,0.0,174.23013516610723,0.0,0.0,174.23013516610723,149.04968810369758,21.0,0.0,20.0,0.0,0.0,20.0,21.0,676.0,0.0,599.0,0.0,0.0,599.0,676.0,41.0,0.0,19.0,0.0,0.0,19.0,41.0
75,2,1637.0,1457.0,2300.0,3606.0,60.629629629629626,66.227272727272734,65.714285714285708,65.563636363636363,96.321428571428569,87.372093023255815,137.34883720930233,47.0,42.0,38.0,51.0,71.0,67.0,83.0,41.87649225480245,60.142959852627065,62.449326396262585,52.156325733793658,83.651297305040799,68.784808779810291,156.97116958232573,27.0,22.0,35.0,55.0,56.0,43.0,43.0,163.0,238.0,319.0,247.0,420.0,319.0,679.0,7.0,10.0,13.0,8.0,7.0,11.0,17.0,1393.0,7136.0,322.0,0.0,149.0,154.77777777777777,713.60000000000002,64.400000000000006,0.0,49.666666666666664,64.400000000000006,1446.3333333333333,97.0,652.5,63.0,0.0,44.0,63.0,1579.0,118.21804503898508,601.83622356916999,23.465719677862001,0.0,13.274871834493251,23.465719677862001,519.76650740714547,9.0,10.0,5.0,0.0,3.0,5.0,6.0,383.0,1773.0,106.0,0.0,68.0,106.0,2125.0,22.0,24.0,35.0,0.0,37.0,35.0,521.0,6250.0,0.0,2750.0,0.0,0.0,694.44444444444446,0.0,343.75,0.0,0.0,343.75,694.44444444444446,857.0,0.0,276.5,0.0,0.0,276.5,857.0,575.11643480276837,0.0,183.377854442678,0.0,0.0,183.377854442678,575.11643480276837,9.0,0.0,8.0,0.0,0.0,8.0,9.0,1568.0,0.0,683.0,0.0,0.0,683.0,1568.0,36.0,0.0,116.0,0.0,0.0,116.0,36.0
77,1,1061.0,2282.0,637.0,5020.0,35.366666666666667,36.806451612903224,28.954545454545453,65.194805194805198,51.025641025641029,44.227272727272727,74.434210526315795,27.0,33.0,23.0,46.0,44.0,39.5,57.0,25.812766006162313,26.522564166942722,20.483867871454517,53.223136986430404,36.325089993703038,33.335210002268127,64.593126472827009,30.0,62.0,22.0,77.0,78.0,66.0,76.0,100.0,151.0,75.0,205.0,160.0,154.0,393.0,9.0,8.0,6.0,6.0,6.0,6.0,10.0,2325.0,3662.0,1875.0,0.0,1138.0,110.71428571428571,166.45454545454547,85.227272727272734,0.0,71.125,85.227272727272734,309.78260869565219,78.0,140.5,77.0,0.0,46.0,77.0,284.0,114.04098797702304,109.28267236547083,41.410288377057633,0.0,55.742572375160442,41.410288377057633,175.27889739342717,21.0,22.0,22.0,0.0,16.0,22.0,23.0,553.0,450.0,231.0,0.0,214.0,231.0,712.0,13.0,22.0,36.0,0.0,7.0,36.0,74.0,6486.0,0.0,2514.0,0.0,0.0,282.0,0.0,109.30434782608695,0.0,0.0,109.30434782608695,282.0,266.0,0.0,45.0,0.0,0.0,45.0,266.0,151.10635471343556,0.0,134.38181644029098,0.0,0.0,134.38181644029098,151.10635471343556,23.0,0.0,23.0,0.0,0.0,23.0,23.0,705.0,0.0,524.0,0.0,0.0,524.0,705.0,58.0,0.0,18.0,0.0,0.0,18.0,58.0
77,2,1267.0,2416.0,263.0,5054.0,55.086956521739133,58.926829268292686,29.222222222222221,107.53191489361703,82.208333333333329,60.886363636363633,118.15555555555555,40.0,50.0,30.0,72.0,57.5,51.0,81.0,49.689394409916055,41.923501904035639,16.671851045518331,105.52661277003143,67.058729960303381,43.737967648824139,115.15129285819407,23.0,41.0,9.0,47.0,48.0,44.0,45.0,189.0,177.0,63.0,576.0,323.0,177.0,576.0,16.0,5.0,9.0,14.0,5.0,5.0,14.0,936.0,7122.0,473.0,0.0,469.0,156.0,791.33333333333337,78.833333333333329,0.0,67.0,78.833333333333329,1218.1428571428571,134.5,742.0,75.5,0.0,64.0,75.5,1014.0,105.09519494249011,622.26700235688395,23.08980053809233,0.0,38.336852840501734,23.08980053809233,497.80128811502641,6.0,9.0,6.0,0.0,7.0,6.0,7.0,364.0,2034.0,119.0,0.0,124.0,119.0,2132.0,51.0,30.0,54.0,0.0,16.0,54.0,717.0,7695.0,0.0,1305.0,0.0,0.0,699.5454545454545,0.0,130.5,0.0,0.0,130.5,699.5454545454545,753.0,0.0,114.5,0.0,0.0,114.5,753.0,681.34017183200501,0.0,114.66145821504277,0.0,0.0,114.66145821504277,681.34017183200501,11.0,0.0,10.0,0.0,0.0,10.0,11.0,2175.0,0.0,376.0,0.0,0.0,376.0,2175.0,40.0,0.0,9.0,0.0,0.0,9.0,40.0
78,1,1711.0,153.0,106.0,7030.0,32.283018867924525,21.857142857142858,17.666666666666668,113.38709677419355,31.269841269841269,19.923076923076923,125.19298245614036,26.0,19.0,14.0,74.0,26.0,17.0,86.0,22.07651989125727,9.7016724836283679,8.5958646388184192,106.14162098100117,21.599681324226481,9.4418180979132842,114.52379490689647,53.0,7.0,6.0,62.0,63.0,13.0,57.0,121.0,40.0,33.0,496.0,121.0,40.0,496.0,8.0,9.0,8.0,5.0,8.0,8.0,5.0,3066.0,4182.0,1752.0,0.0,0.0,133.30434782608697,174.25,76.173913043478265,0.0,0.0,76.173913043478265,302.0,108.0,130.5,75.0,0.0,0.0,75.0,233.0,118.19785725366292,148.69915097269384,24.480075614249952,0.0,0.0,24.480075614249952,219.37069084086872,23.0,24.0,23.0,0.0,0.0,23.0,24.0,565.0,704.0,137.0,0.0,0.0,137.0,1010.0,32.0,26.0,40.0,0.0,0.0,40.0,55.0,6753.0,0.0,2247.0,0.0,0.0,293.60869565217394,0.0,102.13636363636364,0.0,0.0,102.13636363636364,293.60869565217394,242.0,0.0,70.5,0.0,0.0,70.5,242.0,177.01970883404471,0.0,109.5408995658058,0.0,0.0,109.5408995658058,177.01970883404471,23.0,0.0,22.0,0.0,0.0,22.0,23.0,899.0,0.0,485.0,0.0,0.0,485.0,899.0,106.0,0.0,14.0,0.0,0.0,14.0,106.0
78,2,1681.0,1268.0,236.0,5815.0,49.441176470588232,55.130434782608695,21.454545454545453,121.14583333333333,66.354166666666671,55.703703703703702,121.02,36.0,32.0,17.0,74.0,46.0,43.0,63.5,40.738182101915868,44.868217034009319,14.999173530950639,111.6786665660556,54.718023227929407,42.203049578081284,117.62593081459546,34.0,23.0,11.0,48.0,48.0,27.0,50.0,183.0,165.0,53.0,425.0,293.0,173.0,425.0,7.0,8.0,8.0,9.0,7.0,8.0,8.0,598.0,7811.0,551.0,40.0,0.0,66.444444444444443,650.91666666666663,55.100000000000001,40.0,0.0,53.727272727272727,700.75,33.0,500.5,50.0,40.0,0.0,49.0,549.0,75.488205276072549,436.11647112771249,17.478272225823694,0.0,0.0,17.220975102213998,465.61645965322145,9.0,12.0,10.0,1.0,0.0,11.0,12.0,274.0,1556.0,89.0,40.0,0.0,89.0,1592.0,15.0,55.0,33.0,40.0,0.0,33.0,55.0,7786.0,0.0,1214.0,0.0,0.0,648.83333333333337,0.0,101.16666666666667,0.0,0.0,101.16666666666667,648.83333333333337,514.5,0.0,48.5,0.0,0.0,48.5,514.5,434.57389730887223,0.0,98.936708163462868,0.0,0.0,98.936708163462868,434.57389730887223,12.0,0.0,12.0,0.0,0.0,12.0,12.0,1430.0,0.0,282.0,0.0,0.0,282.0,1430.0,45.0,0.0,11.0,0.0,0.0,11.0,45.0
79,1,4903.0,625.0,1431.0,2041.0,94.288461538461533,31.25,40.885714285714286,35.189655172413794,119.98275862068965,58.74285714285714,56.0,65.0,25.5,22.0,28.5,91.5,34.0,37.0,104.81271512311514,19.575175605853449,44.525287472286976,27.209567851028332,117.61516606688841,63.418042884224256,50.644555163827192,52.0,20.0,35.0,58.0,58.0,35.0,62.0,639.0,79.0,183.0,120.0,639.0,252.0,219.0,1.0,7.0,6.0,7.0,6.0,6.0,6.0,4430.0,3299.0,1271.0,0.0,0.0,192.60869565217391,143.43478260869566,60.523809523809526,0.0,0.0,60.523809523809526,351.31818181818181,98.0,125.0,55.0,0.0,0.0,55.0,265.5,154.97566123930409,89.516005897879865,20.795189571077543,0.0,0.0,20.795189571077543,249.33172251287976,23.0,23.0,21.0,0.0,0.0,21.0,22.0,527.0,381.0,100.0,0.0,0.0,100.0,1079.0,39.0,25.0,32.0,0.0,0.0,32.0,73.0,7789.0,0.0,1211.0,0.0,0.0,370.90476190476193,0.0,60.549999999999997,0.0,0.0,60.549999999999997,370.90476190476193,360.0,0.0,39.0,0.0,0.0,39.0,360.0,231.10107142854076,0.0,58.047803576018268,0.0,0.0,58.047803576018268,231.10107142854076,21.0,0.0,20.0,0.0,0.0,20.0,21.0,1028.0,0.0,207.0,0.0,0.0,207.0,1028.0,82.0,0.0,10.0,0.0,0.0,10.0,82.0
